sqft_living,bathrooms,bedrooms,floors,yr_built,price
3090,3.25,4.0,2.0,2004,751000.0
2320,1.75,4.0,1.5,1926,941000.0
1740,1.75,4.0,1.0,1968,600000.0
2950,2.5,4.0,2.0,2005,455000.0
1500,2.5,3.0,1.0,1920,485000.0
1810,1.5,3.0,1.0,1969,358000.0
1100,1.0,3.0,1.0,1942,339000.0
1490,1.0,3.0,1.0,1969,258000.0
1200,1.5,2.0,2.0,2013,455000.0
1890,2.5,4.0,1.0,1980,437000.0
2200,1.75,3.0,1.0,1978,689000.0
2510,2.5,4.0,1.0,1978,319000.0
1420,2.25,3.0,3.0,2006,510000.0
2000,1.75,3.0,1.0,1957,440000.0
1460,2.0,2.0,1.0,1900,1010000.0
3220,2.5,4.0,2.0,1996,875000.0
1310,2.0,4.0,1.0,1953,304000.0
690,1.0,2.0,1.0,1942,139000.0
1150,1.75,3.0,1.0,1959,464500.0
1480,1.0,3.0,1.0,1963,336500.0
1850,1.75,4.0,1.0,1944,230000.0
1930,2.5,3.0,2.0,1990,425000.0
750,1.0,2.0,1.0,1941,300000.0
1430,2.25,3.0,2.0,1996,457500.0
1840,1.75,3.0,1.0,1977,366000.0
1300,2.0,3.0,1.0,1955,502000.0
1050,1.0,3.0,1.0,1983,194000.0
2210,2.25,4.0,2.0,1968,305000.0
4620,2.5,4.0,2.0,1991,575000.0
1760,1.75,4.0,1.0,1950,343500.0
850,1.0,3.0,1.0,1948,325000.0
4690,3.25,4.0,2.0,1995,600000.0
3920,3.5,4.0,2.0,1996,850000.0
2140,2.5,3.0,2.0,2005,420000.0
1180,2.0,2.0,1.0,1940,257500.0
2360,2.5,5.0,1.0,1962,317000.0
3060,2.25,3.0,1.5,1930,970000.0
1670,2.25,3.0,1.0,1977,252000.0
1820,1.5,3.0,1.5,1946,683500.0
1970,2.5,3.0,2.0,1988,289000.0
930,2.25,2.0,2.0,2007,355000.0
2300,3.5,3.0,1.0,2004,675000.0
2590,2.5,3.0,1.0,1976,396500.0
1450,1.75,4.0,1.0,1960,362500.0
1540,1.75,4.0,1.0,1943,395000.0
2730,2.75,5.0,1.0,1968,599000.0
880,1.0,3.0,1.0,1945,218000.0
3190,2.5,4.0,2.0,2006,589950.0
1330,1.5,3.0,1.0,1968,218000.0
1500,1.75,3.0,1.0,1957,360000.0
740,1.0,2.0,1.0,1922,350000.0
2560,3.0,4.0,2.0,2004,350000.0
2540,2.0,3.0,1.5,1930,845000.0
3200,2.5,3.0,1.0,2000,839000.0
3330,3.0,4.0,1.0,1958,850000.0
900,1.0,2.0,1.0,1956,329950.0
1600,1.5,4.0,1.5,1946,425000.0
970,1.0,2.0,1.0,1956,210000.0
1130,1.0,2.0,1.0,1927,631500.0
650,1.0,2.0,1.0,1950,295000.0
2400,2.25,3.0,1.5,1926,575000.0
2280,2.5,3.0,2.0,2011,415000.0
3550,2.25,4.0,1.0,2010,859000.0
2050,2.5,4.0,2.0,2012,639888.0
830,1.5,2.0,2.0,2005,329445.0
2440,2.5,4.0,2.0,2013,745641.0
1600,2.5,3.0,2.0,2007,395000.0
3190,3.5,4.0,2.0,2010,790000.0
2550,1.0,4.0,2.0,1905,890000.0
2180,2.5,3.0,1.0,1962,400000.0
1410,2.0,3.0,1.0,1983,365500.0
1410,2.0,3.0,1.0,1985,245000.0
2340,2.5,4.0,2.0,1993,390000.0
1320,1.0,3.0,1.0,1966,196500.0
1270,1.0,3.0,1.0,1958,276900.0
4380,4.5,3.0,2.0,1968,995000.0
1860,2.5,3.0,2.0,1987,505000.0
1530,1.0,4.0,1.0,1925,352000.0
3570,4.0,4.0,2.0,2013,597326.0
1740,1.0,2.0,1.0,1955,800000.0
1670,2.5,3.0,1.0,1990,270000.0
1570,2.0,4.0,2.0,1984,235000.0
1590,2.5,2.0,2.0,1997,409900.0
2980,2.5,5.0,2.0,2006,739900.0
2690,2.5,4.0,2.0,2001,608000.0
900,1.0,2.0,1.0,1924,381500.0
1440,0.75,2.0,1.0,1914,562100.0
3000,2.5,4.0,2.0,1995,740000.0
1640,1.0,3.0,1.5,1942,308000.0
3100,3.5,5.0,1.0,1970,905000.0
4000,3.5,4.0,2.0,2007,762000.0
2020,2.0,4.0,1.5,1949,356000.0
1840,1.5,3.0,1.5,1915,750000.0
2100,2.25,4.0,1.0,1973,418800.0
2460,2.25,4.0,1.0,1959,276000.0
2610,2.5,3.0,2.0,1996,725000.0
1460,2.0,3.0,1.0,1995,285000.0
1050,1.0,3.0,1.0,1958,205000.0
1790,2.5,3.0,2.0,1989,583000.0
2180,2.5,4.0,1.5,1926,657000.0
2050,2.25,4.0,2.0,1965,386000.0
2790,3.0,5.0,1.0,1973,589950.0
1700,2.25,3.0,1.5,1924,575000.0
2380,2.5,3.0,2.0,2002,574000.0
2000,2.0,5.0,1.5,1908,690500.0
1670,1.75,2.0,1.0,2005,565000.0
1190,1.5,3.0,1.0,1940,500000.0
3040,2.25,6.0,1.0,1951,330000.0
780,1.0,2.0,1.0,1930,286000.0
2330,1.5,3.0,1.0,1954,450000.0
2840,2.75,4.0,1.5,1912,870000.0
2490,2.5,4.0,2.0,2000,725000.0
770,1.0,2.0,1.0,1927,275000.0
1850,2.75,3.0,1.0,1953,645000.0
1090,1.0,3.0,1.0,1969,152000.0
1780,2.0,4.0,1.5,1918,315000.0
930,0.75,1.0,1.0,1941,190000.0
2770,2.5,4.0,2.0,2004,700000.0
1250,1.0,3.0,1.5,1955,233000.0
1830,2.25,4.0,2.0,1990,249000.0
870,1.0,2.0,1.0,1950,310000.0
1150,1.5,3.0,1.0,1951,265950.0
4500,3.25,5.0,2.0,1968,860000.0
1150,1.0,3.0,1.5,1938,200000.0
2000,2.25,4.0,2.0,1926,402000.0
1900,2.0,6.0,1.0,1964,305000.0
1640,1.75,3.0,1.0,1975,505000.0
2420,2.5,3.0,2.0,1998,482000.0
1790,1.75,3.0,1.0,1978,299950.0
3920,2.5,4.0,2.0,1997,770000.0
1640,2.25,3.0,1.0,1968,245700.0
890,1.0,3.0,1.0,1954,283000.0
1910,2.75,4.0,1.0,1940,650000.0
2140,2.25,5.0,1.0,1962,530000.0
2030,1.75,3.0,1.0,1953,440000.0
4225,4.5,4.0,2.0,1985,1005000.0
2680,2.25,3.0,1.0,1978,599990.0
2030,2.5,4.0,2.0,1994,544000.0
2060,1.0,2.0,1.0,1962,270000.0
1060,1.0,2.0,1.5,1943,435000.0
1010,1.0,3.0,1.0,1947,349000.0
3310,2.25,4.0,2.0,1924,1140000.0
2000,2.5,4.0,2.0,1997,320000.0
3070,2.5,4.0,2.0,2005,804100.0
1270,2.25,3.0,2.0,2014,594000.0
3110,2.75,4.0,1.0,1958,531500.0
2110,2.0,3.0,2.0,1979,1150000.0
1400,2.25,3.0,2.0,1984,374500.0
2310,2.75,4.0,1.0,1952,450000.0
2700,2.5,5.0,1.0,1967,744500.0
2370,2.25,5.0,2.0,1981,913888.0
2760,2.5,4.0,2.0,1942,760000.0
1610,1.75,2.0,1.0,1941,346500.0
1230,1.75,3.0,1.0,1966,280000.0
1900,1.75,3.0,1.0,1959,557500.0
1580,1.5,3.0,1.0,1954,260000.0
1620,1.75,3.0,1.0,1947,640000.0
1940,2.5,7.0,2.0,1994,280000.0
1230,1.0,3.0,1.0,1965,205000.0
3160,3.25,5.0,2.0,2005,957000.0
2700,2.5,5.0,1.0,1955,625000.0
1880,1.5,4.0,1.0,1954,680000.0
890,1.0,2.0,1.0,1942,150000.0
1720,2.5,3.0,2.0,1992,255950.0
1620,2.5,3.0,2.0,1989,246500.0
1380,1.0,2.0,1.0,1931,450000.0
1870,1.75,3.0,1.0,1958,595888.0
1970,1.0,3.0,1.0,1970,454000.0
1110,1.0,3.0,1.0,1979,299900.0
1190,2.0,3.0,1.0,1995,200000.0
1150,1.0,3.0,1.0,1932,346500.0
2890,2.75,4.0,1.0,1973,585000.0
1500,1.75,3.0,1.0,1977,383000.0
1950,2.5,4.0,1.5,1910,519000.0
1250,1.5,3.0,1.0,1968,410000.0
2070,2.5,4.0,2.0,1996,578000.0
1350,2.25,2.0,2.0,2007,395000.0
1800,2.5,3.0,2.0,2011,364000.0
1481,2.25,3.0,2.0,2012,240000.0
1730,2.5,3.0,2.0,2014,328423.0
2720,2.75,4.0,2.0,2005,594000.0
2320,2.5,3.0,3.0,2009,425000.0
1860,2.5,3.0,2.0,2012,309620.0
2025,2.5,5.0,2.0,2007,260000.0
1400,2.5,3.0,3.5,2007,563500.0
2620,3.0,5.0,2.0,2009,975000.0
2450,1.75,3.0,2.0,1915,937000.0
1590,3.5,3.0,3.0,2010,518500.0
2085,1.75,4.0,1.0,1964,563500.0
3450,3.5,4.0,2.0,2007,1050000.0
1780,2.25,3.0,2.0,1987,350000.0
3060,2.5,4.0,2.0,2006,826000.0
1700,2.0,3.0,1.0,1945,225000.0
1330,2.0,4.0,1.0,1942,235867.0
3060,3.0,4.0,2.0,2001,399000.0
1220,1.5,3.0,1.0,1968,177500.0
1600,1.5,4.0,1.0,1959,224000.0
1530,1.75,4.0,1.5,1968,302000.0
1980,2.5,3.0,1.0,1959,760000.0
1730,2.5,3.0,1.0,1969,460000.0
1170,1.0,3.0,1.0,1957,415000.0
1950,1.75,2.0,1.0,1952,669000.0
1470,2.0,3.0,1.0,1968,254600.0
1400,1.5,3.0,1.0,1952,357250.0
4040,3.5,4.0,2.0,1987,910000.0
3110,3.0,6.0,1.5,1921,725000.0
1490,1.5,3.0,1.5,1906,670000.0
1770,1.5,4.0,2.0,1947,440000.0
3320,3.5,4.0,1.0,1977,1025000.0
950,1.0,2.0,1.0,1948,320000.0
2430,2.5,4.0,2.0,2002,310000.0
2660,2.5,4.0,1.0,1955,772650.0
2670,2.5,4.0,2.0,1996,669950.0
2720,3.5,5.0,2.0,1993,690000.0
3200,2.5,4.0,1.0,1970,385000.0
2480,2.5,3.0,1.5,1974,663000.0
1780,2.25,3.0,1.0,1967,300000.0
1590,1.75,2.0,1.0,1972,225500.0
1550,2.0,3.0,1.5,1999,320000.0
2850,2.75,3.0,1.0,1976,775000.0
2600,2.75,3.0,1.5,1929,805000.0
1230,1.0,4.0,1.5,1944,252750.0
2080,2.0,5.0,1.0,1959,254000.0
3600,3.5,6.0,2.0,2004,620000.0
2110,2.75,4.0,1.0,1962,435000.0
2550,2.5,4.0,1.0,1961,460000.0
1650,2.5,3.0,2.0,1991,268000.0
1370,1.5,2.0,2.0,2008,446000.0
1010,1.0,2.0,1.0,1975,285000.0
2330,2.0,3.0,2.5,1987,530000.0
620,1.0,2.0,1.0,1911,402000.0
2450,1.5,3.0,1.0,1967,358000.0
2530,2.75,4.0,1.0,1977,354950.0
2220,2.5,4.0,2.0,2001,405000.0
2110,1.75,4.0,1.0,1979,568000.0
3690,3.0,5.0,1.0,1960,575000.0
1940,2.5,4.0,1.0,1977,315000.0
2070,2.25,4.0,2.0,1977,280927.0
2160,2.5,4.0,1.0,1976,440000.0
2600,2.25,4.0,1.0,1965,270000.0
2880,2.75,4.0,1.5,1912,755000.0
2260,2.25,4.0,2.0,1984,289659.0
3640,3.0,5.0,2.0,2004,555000.0
1530,1.5,3.0,1.0,1952,450000.0
2490,2.5,3.0,2.0,1918,1145000.0
1440,1.75,3.0,1.0,1983,495000.0
1720,1.75,4.0,1.0,1975,580000.0
2480,2.5,4.0,1.0,1959,560000.0
3990,3.5,4.0,2.0,2008,1080000.0
840,1.75,2.0,1.0,1912,450000.0
2270,2.0,3.0,1.0,1968,815000.0
2580,2.5,4.0,2.0,2005,354000.0
1580,1.75,3.0,1.0,1988,279900.0
950,1.0,2.0,1.0,1941,339000.0
3740,3.25,3.0,2.5,1990,710000.0
2620,2.75,4.0,1.0,1949,815000.0
2080,1.75,3.0,1.0,1958,800000.0
1660,2.0,3.0,1.0,1922,638000.0
1520,1.75,3.0,1.0,1983,475580.0
1140,1.0,3.0,1.0,1981,243800.0
3240,2.5,3.0,2.0,2004,600000.0
2460,2.0,3.0,1.0,1988,620000.0
1750,2.75,4.0,1.5,1903,750000.0
2430,1.75,3.0,2.0,1945,626000.0
1060,1.0,3.0,1.0,1956,230000.0
2410,3.0,3.0,2.0,1942,537000.0
720,1.0,2.0,1.0,1943,210000.0
1260,1.75,3.0,1.0,1963,200500.0
1640,1.0,3.0,1.0,1954,253500.0
1310,1.0,3.0,1.0,1962,150000.0
2120,1.5,3.0,1.0,1949,440000.0
3320,1.75,3.0,1.5,1933,667000.0
1210,1.0,3.0,1.0,1955,660000.0
2590,2.75,3.0,2.0,1993,695000.0
2250,2.5,4.0,2.0,1989,440000.0
1090,1.0,3.0,1.5,1912,219500.0
1660,1.5,3.0,2.0,1981,220000.0
1780,1.0,2.0,1.0,1954,270000.0
3370,3.5,4.0,2.0,2008,900000.0
2990,2.5,4.0,2.0,1990,800000.0
2280,2.0,5.0,1.5,1924,365000.0
2830,2.75,5.0,1.5,1967,451000.0
920,1.0,2.0,1.0,1950,202000.0
1240,1.75,2.0,1.0,1924,471000.0
3230,2.5,4.0,1.0,1977,827000.0
2500,2.5,5.0,1.0,1979,235000.0
1390,1.75,2.0,1.0,1980,216500.0
1940,1.75,5.0,1.5,1953,359000.0
1900,2.0,3.0,1.0,1991,252500.0
2380,1.5,3.0,1.0,1961,370000.0
1480,2.0,3.0,1.0,1928,663000.0
3460,3.75,4.0,2.0,2013,971971.0
1444,1.75,3.0,1.5,2008,420000.0
1930,3.0,4.0,1.0,2006,330675.0
1200,1.0,4.0,1.5,1933,240000.0
1769,2.5,3.0,2.0,2012,334888.0
2490,2.5,3.0,2.5,2012,414000.0
3060,3.25,4.0,2.0,2014,782900.0
3030,2.75,4.0,2.0,2011,525000.0
2370,2.5,3.0,2.0,2009,429900.0
1370,3.25,3.0,2.0,2006,390000.0
1500,1.75,3.0,1.0,2014,224000.0
1715,2.25,3.0,2.0,1995,257500.0
1110,1.0,2.0,1.0,1925,665000.0
2400,2.75,5.0,2.0,1998,327000.0
1520,1.0,3.0,1.5,1988,425000.0
3190,2.75,4.0,2.0,1994,687500.0
2400,2.25,3.0,1.5,1939,672500.0
1060,1.0,3.0,1.0,1959,140000.0
1220,1.75,2.0,1.0,1972,215500.0
2020,2.25,4.0,1.0,1979,464900.0
2300,2.25,4.0,1.0,1959,417000.0
2300,2.75,4.0,1.0,1979,453000.0
1660,2.5,3.0,2.0,2002,700000.0
1650,1.75,3.0,1.0,1957,259500.0
2110,2.5,4.0,1.0,1985,460000.0
1960,1.75,3.0,1.0,1939,561500.0
2770,2.5,4.0,2.0,1997,641000.0
2440,1.75,4.0,1.0,1978,330000.0
1320,1.0,2.0,1.0,1953,447000.0
2570,2.5,4.0,2.0,2005,320000.0
940,1.0,2.0,1.0,1926,212700.0
700,1.0,2.0,1.0,1922,260000.0
1400,2.0,3.0,2.0,1981,410000.0
1890,2.5,4.0,2.0,1996,355000.0
720,1.0,2.0,1.0,1951,275500.0
2410,1.75,3.0,1.0,1967,415000.0
1630,2.5,3.0,1.0,1985,279000.0
2330,1.75,5.0,1.0,1968,350000.0
1330,2.25,2.0,2.0,1985,355000.0
3190,2.25,4.0,2.0,1984,750000.0
1400,1.75,3.0,1.0,1998,235000.0
970,1.0,3.0,1.0,1967,209950.0
1010,1.75,3.0,1.0,1969,230000.0
3580,2.5,3.0,1.5,1990,725000.0
1050,1.0,2.0,1.0,1927,430000.0
2500,2.5,5.0,1.0,1977,661500.0
2630,3.0,3.0,2.0,2006,738000.0
910,1.0,3.0,1.0,1966,221000.0
2610,2.5,3.0,2.0,1988,665000.0
1720,2.5,3.0,2.0,1998,255000.0
2040,1.75,3.0,1.0,1980,355000.0
3260,2.5,5.0,1.5,1950,755000.0
1590,1.5,3.0,1.0,1956,300000.0
1440,1.0,4.0,1.5,1906,500000.0
900,1.0,2.0,1.0,1905,191000.0
3120,4.0,6.0,2.0,1993,315000.0
1060,2.5,3.0,2.0,2000,415000.0
3000,2.5,4.0,2.0,2002,394000.0
2230,2.5,3.0,2.0,2000,490000.0
1890,1.75,5.0,1.5,1906,523460.0
4150,3.5,4.0,2.0,2006,550000.0
1780,1.75,3.0,1.0,1981,342000.0
2710,2.5,4.0,2.0,2003,560000.0
4390,4.25,4.0,2.0,2003,1050000.0
1640,1.5,2.0,1.5,1916,710000.0
1670,2.25,3.0,1.5,1903,1020000.0
2570,2.5,3.0,2.0,1989,399950.0
1500,1.0,2.0,1.0,1902,480000.0
2710,1.0,3.0,2.0,1950,410000.0
2860,1.75,4.0,1.0,1978,530000.0
840,0.75,2.0,1.0,1937,528000.0
2990,2.5,4.0,2.0,1991,469900.0
1170,1.0,5.0,1.0,1944,397000.0
1200,1.5,3.0,1.0,1952,718500.0
1020,1.0,2.0,1.0,1940,195000.0
910,1.0,2.0,1.0,1948,285000.0
700,1.0,1.0,1.0,1907,295000.0
2420,1.75,4.0,1.0,1981,602000.0
1950,1.75,3.0,1.0,1960,235000.0
3060,2.5,4.0,2.0,2012,465000.0
1390,1.0,4.0,1.0,1955,234000.0
1200,1.5,2.0,3.0,2008,504200.0
2440,2.5,3.0,2.0,2003,710000.0
2310,3.25,3.0,2.0,2005,589500.0
2600,2.75,3.0,1.5,2009,415000.0
1490,2.25,3.0,2.0,2011,735000.0
2432,2.5,3.0,2.0,2005,427000.0
3610,2.75,4.0,2.0,2014,982000.0
2530,3.0,4.0,2.0,2013,459000.0
2790,2.75,4.0,2.0,2014,483453.0
1670,3.0,3.0,1.0,2014,246950.0
1170,1.5,1.0,2.0,2007,235000.0
1350,2.0,4.0,3.0,2008,288790.0
1110,1.75,2.0,2.0,2014,229800.0
1100,1.25,1.0,3.0,2014,516500.0
1040,1.0,3.0,1.0,1983,234000.0
1910,1.75,2.0,2.0,1980,230000.0
1370,1.0,4.0,1.0,1949,300000.0
1500,1.5,3.0,1.5,1927,470000.0
1200,1.0,3.0,1.0,1969,339900.0
1050,1.0,2.0,1.0,1904,650000.0
2670,2.5,5.0,1.5,1920,585000.0
2190,2.5,4.0,1.0,1972,699900.0
3130,2.5,4.0,2.0,1994,598000.0
1700,2.5,3.0,1.0,1998,475000.0
1700,1.75,3.0,1.0,1978,314500.0
1360,3.5,3.0,2.0,2007,397000.0
1610,2.0,3.0,1.0,1986,345000.0
2130,2.75,5.0,1.0,1991,325000.0
1800,1.0,3.0,1.0,1957,265000.0
2950,2.75,4.0,1.0,1974,402000.0
2120,2.25,3.0,2.0,1964,835000.0
3500,2.5,4.0,2.0,2005,780000.0
1440,2.0,3.0,1.0,1965,250000.0
1780,2.5,2.0,2.0,1974,935000.0
960,1.0,2.0,1.0,1947,300000.0
1510,1.75,2.0,1.0,2006,419000.0
1010,1.5,1.0,1.0,1911,410000.0
3600,1.75,3.0,2.0,1948,461000.0
1300,1.75,3.0,1.0,1968,385000.0
2500,2.25,4.0,1.5,1940,669500.0
2090,2.25,3.0,1.0,1958,491950.0
2070,2.25,3.0,1.5,1955,560000.0
1320,1.0,3.0,1.0,1982,370000.0
1360,2.0,4.0,1.0,1960,263400.0
930,1.0,2.0,1.0,1942,100000.0
1760,2.5,3.0,1.5,1937,289950.0
1410,1.75,3.0,2.0,1985,263000.0
2570,2.5,4.0,2.0,1992,397500.0
1300,2.75,3.0,1.0,1996,245000.0
1580,1.0,3.0,1.0,1925,535000.0
2960,2.5,4.0,2.0,2005,449000.0
2330,3.0,4.0,2.0,2003,490000.0
2070,2.25,4.0,1.0,1977,445800.0
970,1.0,2.0,1.0,1932,345000.0
2310,2.25,3.0,2.0,1990,327500.0
2290,2.5,4.0,2.0,1988,436500.0
1720,2.25,3.0,1.0,1967,550000.0
1190,1.5,2.0,1.0,1919,441000.0
870,1.0,2.0,1.0,1947,406500.0
1068,1.5,2.0,2.0,1990,243000.0
2140,2.75,4.0,2.0,1993,359500.0
3300,2.5,4.0,2.0,1984,760000.0
2820,3.25,5.0,1.5,1906,408000.0
2440,3.0,4.0,2.0,1981,480000.0
1800,1.5,4.0,1.5,1929,875000.0
1010,1.0,3.0,1.0,1954,308000.0
3220,2.75,4.0,1.5,1931,880000.0
1200,1.0,2.0,2.0,1976,170000.0
1470,2.25,3.0,2.0,1985,491500.0
2600,2.5,3.0,2.0,2003,515000.0
2750,1.5,4.0,1.0,1958,550000.0
1320,1.0,2.0,1.0,1919,255000.0
3350,2.5,3.0,2.0,2005,635000.0
2650,2.5,3.0,2.0,1920,850000.0
1860,2.0,2.0,1.0,1952,265000.0
960,1.0,3.0,1.0,1958,349810.0
2010,1.75,4.0,1.0,1937,972000.0
900,1.0,2.0,1.0,1928,235000.0
2340,2.5,4.0,2.0,1997,330000.0
3720,3.0,4.0,3.0,1979,500000.0
1890,2.0,3.0,1.0,1949,570000.0
1460,2.5,3.0,2.0,2007,544000.0
3180,2.5,3.0,1.0,2006,439000.0
1980,2.25,4.0,2.0,1981,530000.0
1090,2.0,2.0,3.0,2008,427500.0
2230,2.5,4.0,2.0,2002,337000.0
3330,2.75,4.0,2.0,1995,1095000.0
1880,2.0,4.0,1.0,1904,435000.0
2870,3.0,5.0,1.0,1964,765000.0
2120,1.75,4.0,1.0,1967,492650.0
2700,2.5,4.0,2.0,2001,383962.0
3670,2.5,4.0,2.5,2007,950000.0
1220,2.5,3.0,2.0,2008,457000.0
3560,2.5,4.0,3.0,2014,882566.0
3530,3.25,4.0,2.0,2007,963000.0
2280,2.5,4.0,2.0,2006,345000.0
3830,3.5,3.0,2.0,1993,800000.0
2050,2.0,3.0,1.0,1993,314500.0
3660,2.5,3.0,2.0,1989,530000.0
3350,2.5,4.0,2.0,2004,650000.0
1270,2.0,3.0,1.0,1963,349500.0
1200,1.0,3.0,1.0,1959,165050.0
2200,2.5,3.0,2.0,1978,580000.0
1680,2.5,3.0,1.0,1959,330000.0
3840,3.5,5.0,2.0,2001,875000.0
950,1.0,2.0,1.0,1926,500000.0
2280,2.5,4.0,2.0,1994,445000.0
1970,2.5,4.0,2.0,1987,274900.0
1620,1.5,3.0,1.0,1967,219950.0
2600,2.5,4.0,2.0,1962,691500.0
1250,1.0,2.0,1.0,1929,459500.0
2130,1.75,4.0,1.5,1914,955500.0
2550,1.75,4.0,1.0,1978,328950.0
1150,1.0,3.0,1.5,1927,307000.0
1040,1.75,3.0,1.0,1967,382500.0
3340,2.5,4.0,2.0,1996,1150000.0
1640,2.25,3.0,2.0,1994,478000.0
770,1.0,2.0,1.0,1948,260000.0
4350,3.25,4.0,1.0,2006,850000.0
1700,1.75,4.0,1.0,1957,616000.0
2050,1.75,3.0,1.0,1984,540000.0
1660,2.25,3.0,2.0,2001,300000.0
1990,1.75,3.0,1.0,1977,507500.0
1770,2.0,3.0,1.0,1986,241000.0
2440,2.25,3.0,2.0,1991,485000.0
2620,2.5,3.0,2.0,1998,695000.0
2440,2.5,4.0,2.0,1994,548000.0
1080,1.0,2.0,1.0,1955,345000.0
1090,1.0,3.0,1.0,1962,280000.0
1400,1.75,3.0,1.0,1963,450000.0
2010,2.5,3.0,2.0,1994,515000.0
1640,1.0,3.0,1.5,1920,1014250.0
3290,2.5,5.0,2.0,2004,739900.0
2510,2.5,2.0,2.0,1990,600000.0
860,1.0,2.0,1.0,1952,370000.0
2840,2.5,4.0,1.0,1977,729032.0
1750,1.75,3.0,2.0,1934,510000.0
1300,1.5,3.0,1.0,1964,425000.0
3890,2.75,3.0,2.0,1967,1080000.0
1460,2.25,3.0,3.0,2006,337000.0
1410,1.0,4.0,1.5,1911,563000.0
1190,2.0,3.0,1.5,1907,245000.0
1410,2.0,3.0,1.0,1947,590000.0
2500,2.0,3.0,1.5,1922,695000.0
800,1.0,2.0,1.0,1946,402500.0
2530,2.5,3.0,2.0,1993,435000.0
2570,2.0,3.0,1.0,1983,660000.0
2090,2.75,3.0,1.0,1987,300000.0
2980,2.25,5.0,1.0,1960,600000.0
1170,1.75,3.0,1.0,1981,205000.0
2080,3.5,3.0,2.0,2004,357500.0
3350,3.25,5.0,2.0,1997,1110000.0
1050,2.5,2.0,2.0,2007,332888.0
900,1.0,2.0,1.0,1979,174000.0
1050,1.0,2.0,1.0,1907,515000.0
3740,2.25,5.0,1.5,1958,392000.0
1430,1.75,4.0,2.0,1900,485000.0
1400,1.75,3.0,1.0,1984,217500.0
1600,2.25,3.0,2.0,1983,502000.0
2880,2.25,3.0,2.0,1989,820000.0
820,1.0,2.0,1.0,1937,102500.0
5190,5.5,5.0,2.0,2001,925000.0
2180,2.5,4.0,1.0,1968,540000.0
910,1.0,2.0,1.5,1900,600000.0
1580,1.0,4.0,1.5,1928,406000.0
2130,3.0,4.0,1.0,1948,620000.0
4570,2.5,4.0,2.0,1990,1060000.0
1240,2.0,3.0,1.0,1984,401000.0
1860,1.75,3.0,2.0,1959,725000.0
370,0.75,1.0,1.0,1923,276000.0
3130,3.25,5.0,2.0,1975,500000.0
2530,1.75,3.0,1.0,1977,375000.0
1920,2.25,3.0,1.0,1961,260000.0
2300,2.5,4.0,2.0,2001,431000.0
1830,2.5,4.0,2.0,2003,321000.0
1550,1.5,4.0,1.0,1963,433000.0
4080,3.5,4.0,2.0,2005,920000.0
1710,2.25,3.0,2.0,1989,482000.0
2375,2.5,3.0,2.0,2002,712000.0
2200,2.75,4.0,1.0,1962,505000.0
1110,1.75,3.0,1.0,1966,452000.0
1630,1.0,4.0,1.5,1921,581000.0
2550,1.5,4.0,2.0,1910,952500.0
2500,2.25,4.0,2.0,1987,808000.0
2890,3.0,4.0,1.0,1945,476000.0
1420,1.75,4.0,1.5,1945,535000.0
2390,2.5,3.0,2.0,2008,629800.0
2530,2.5,4.0,2.0,2014,417838.0
2701,2.5,4.0,2.0,2014,399895.0
3990,2.75,4.0,2.0,2003,825000.0
2303,2.5,4.0,2.0,2006,300000.0
1540,2.25,2.0,3.0,2007,640000.0
1450,2.5,3.0,2.0,2008,460000.0
1160,2.5,2.0,2.0,2012,525000.0
2910,2.75,4.0,2.0,2013,499990.0
3770,3.5,4.0,2.0,2008,1020000.0
2900,2.25,5.0,1.0,1985,675000.0
1540,1.75,3.0,1.0,1920,512031.0
700,1.0,2.0,1.0,1918,310000.0
3280,2.5,3.0,1.0,1970,1075000.0
2430,2.0,4.0,1.0,1960,255000.0
1900,2.5,3.0,2.0,1993,435000.0
1660,2.0,3.0,1.0,1983,453000.0
1620,2.0,4.0,2.0,1975,260000.0
2090,2.0,4.0,1.0,1951,659000.0
1110,2.0,3.0,1.0,1991,223000.0
3760,3.25,5.0,2.0,1984,851000.0
2080,2.25,3.0,1.0,1973,605000.0
1950,2.25,4.0,1.0,1947,895000.0
2570,2.25,5.0,1.0,1950,519000.0
2330,1.75,3.0,1.0,1983,535000.0
3700,3.0,3.0,2.0,1982,489000.0
1920,2.25,3.0,1.0,1965,250000.0
1900,2.25,3.0,1.5,1905,580000.0
1440,1.75,4.0,1.0,1967,1038000.0
2940,2.25,4.0,1.0,1961,605000.0
2500,3.5,4.0,2.0,2008,599950.0
2490,2.5,3.0,2.0,1993,700000.0
1470,2.0,3.0,1.0,1956,480000.0
2120,2.5,4.0,2.0,2002,329950.0
1200,1.75,3.0,1.0,1984,250000.0
2450,2.5,5.0,2.0,2002,345000.0
1780,2.5,4.0,2.0,1991,175000.0
1590,1.0,5.0,1.5,1942,185000.0
2370,2.0,4.0,2.0,1978,411000.0
1760,1.5,3.0,2.0,1922,690000.0
1940,3.0,4.0,1.0,1948,265000.0
3550,3.0,4.0,1.5,1990,720000.0
2050,2.5,4.0,2.0,2002,256000.0
1680,2.25,4.0,2.0,2002,255000.0
1320,2.25,3.0,2.0,1994,540000.0
1550,2.25,3.0,2.0,1987,481015.0
2680,1.75,3.0,1.0,1974,575000.0
2390,2.5,3.0,1.0,1984,339950.0
2040,2.5,4.0,2.0,1963,475000.0
2670,3.75,3.0,2.5,1977,732000.0
